Run ID,Transform Init,Transforms,Output Transform,Fold,Best Epoch,Test F1,Test Precision,Test Recall,Test Accuracy,TN,FP,FN,TP
ygh3owvg,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.5, 0.5))",None,0,15,0.046875,0.0297029702970297,0.1111111111111111,,105,98,24,3
tmme8jef,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.3, 0.3))",None,0,24,0.04411764705882353,0.027522935779816515,0.1111111111111111,,97,106,24,3
d4oxismc,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.1, 0.1))",None,0,25,0.056603773584905655,0.0379746835443038,0.1111111111111111,,127,76,24,3
jd7awmx2,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.09, 0.09))",None,0,23,0.047244094488188976,0.03,0.1111111111111111,,106,97,24,3
q7uzwo4c,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.03, 0.03))",None,0,0,0.0,0.0,0.0,,202,1,27,0
lwiuwgh6,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.5, 0.5))",None,0,11,0.0,0.0,0.0,,203,0,27,0
w2j1qkp4,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.3, 0.3))",None,0,28,0.04878048780487805,0.03125,0.1111111111111111,,110,93,24,3
m90woqf6,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.1, 0.1))",None,0,0,0.0,0.0,0.0,,203,0,27,0
xc3hl695,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.09, 0.09))",None,0,16,0.043478260869565216,0.02702702702702703,0.1111111111111111,,95,108,24,3
6qvw70dk,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.03, 0.03))",None,0,0,0.2,1.0,0.1111111111111111,,203,0,24,3
m57crhu5,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.5, 0.5))",None,0,0,0.0,0.0,0.0,,203,0,27,0
sh39rvmr,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.3, 0.3))",None,0,19,0.056074766355140186,0.0375,0.1111111111111111,,126,77,24,3
iz4j3trd,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.1, 0.1))",None,0,20,0.04878048780487805,0.03125,0.1111111111111111,,110,93,24,3
hpcb940b,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.09, 0.09))",None,0,14,0.050420168067226885,0.03260869565217391,0.1111111111111111,,114,89,24,3
0udb6g9u,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.03, 0.03))",None,0,35,0.05769230769230769,0.03896103896103896,0.1111111111111111,,129,74,24,3
t1w26tgu,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))",None,None,0,17,0.06,0.0410958904109589,0.1111111111111111,,133,70,24,3
